Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens
4/23/2024 23:46:42,PVDRLPQL,En los días que me la paso todo el día en la Universidad y tengo que hacer los viajes largos de ida/regreso a casa.,En los días que me la paso todo el día en la Universidad y tengo que hacer los viajes largos de ida/regreso a casa.,29
4/23/2024 23:57:44,K8SLYVAW,"Me he sentido cansado por lidiar con situaciones de ámbito familiar y ámbito académico. Debido a cambios repentinos de planes familiares me he llegado a sentir cansado porque involucra reorganización de muchas cosas. También cuando llego a casa de la universidad de un día que se me hizo complicado o pesado, ya sea por no entender un tema de alguna clase o por lidiar con situaciones emocionalmente pesadas.","Me he sentido cansado por lidiar con situaciones de ámbito familiar y ámbito académico. Debido a cambios repentinos de planes familiares me he llegado a sentir cansado porque involucra reorganización de muchas cosas. También cuando llego a casa de la universidad de un día que se me hizo complicado o pesado, ya sea por no entender un tema de alguna clase o por lidiar con situaciones emocionalmente pesadas.",91
4/24/2024 0:02:54,TUNKCUEZ,Cuando tengo demasiada carga de trabajos escolares o la noche anterior tuve insomnio ,Cuando tengo demasiada carga de trabajos escolares o la noche anterior tuve insomnio,20
4/24/2024 1:16:24,5I7IDE86,"¿Cansado en qué termino?, ¿Cansado de la vida? ¿Físicamente o emocionalmente? Si es así, últimamente solo físicamente, trato de hacer actividades para cansarme y así poder dormir temprano y no estar toda la noche pensando. ","¿Cansado en qué termino?, ¿Cansado de la vida? ¿Físicamente o emocionalmente? Si es así, últimamente solo físicamente, trato de hacer actividades para cansarme y así poder dormir temprano y no estar toda la noche pensando.",60
4/24/2024 10:55:51,WG8ABYZS,Siempre estoy cansado ,Siempre estoy cansado,6
4/24/2024 11:16:48,QCURT76I,casi siempre todos los días ,casi siempre todos los días,5
4/24/2024 11:24:06,8OVFX977,Cuando me despierto a las 4 de la mañana ,Cuando me despierto a las 4 de la mañana,11
4/24/2024 11:27:42,PPZXS8CP,Regresando de la uni y al despertar ,Regresando de la uni y al despertar,11
4/24/2024 11:28:12,T38J7JB4,TODA LA SEMANAS,TODA LA SEMANAS,7
4/24/2024 11:29:56,TE4FJ4MH,"Después de estar realizando una tarea por mucho tiempo, despues de la universidad ","Después de estar realizando una tarea por mucho tiempo, despues de la universidad",16
4/24/2024 11:30:15,ZELPD30F,"Cansado no, pero si estresado y con un poco de ansiedad ","Cansado no, pero si estresado y con un poco de ansiedad",17
4/24/2024 11:31:24,PUV5RTZG,Al medio día cuánto estoy en la universidad de 7 a 7 y cuando llevo un rato haciendo tareas o trabajos de la uni ,Al medio día cuánto estoy en la universidad de 7 a 7 y cuando llevo un rato haciendo tareas o trabajos de la uni,29
4/24/2024 11:32:16,33JDURG7,"Al término del día, aunque creo que eso es normal, me dan muchas ganas de solo quedarme dormida por horas, y también después después de entrenar en día de acondicionamiento","Al término del día, aunque creo que eso es normal, me dan muchas ganas de solo quedarme dormida por horas, y también después después de entrenar en día de acondicionamiento",41
4/24/2024 11:32:59,EAM2O87V,La mayoría de los días.,La mayoría de los días.,6
4/24/2024 11:33:22,H22AN93K,En el trascurso del transporte,En el trascurso del transporte,6
4/24/2024 11:35:28,IRB84959,"Al despertar e ir a clases, regresando de la universidad ","Al despertar e ir a clases, regresando de la universidad",14
4/24/2024 11:39:35,XOF6KQ1G,Después de trabajar ,Después de trabajar,3
4/24/2024 11:40:06,1GC9M0FT,Todos los días ,Todos los días,3
4/24/2024 11:41:02,DZ9DN7BK,Ultimamente estos últimos dias ,Ultimamente estos últimos dias,5
4/24/2024 11:41:30,ZF56737V,"Haciendo esfuerzo físico, y abrumado con mis responsabilidades académicas","Haciendo esfuerzo físico, y abrumado con mis responsabilidades académicas",17
4/24/2024 11:53:22,HGX6HZA2,Los ultimos 3 dias,Los ultimos 3 dias,5
4/24/2024 11:57:08,S2ATVULP,en los findes de semana,en los findes de semana,5
4/24/2024 11:58:50,GFSFOGBV,"Cuando tengo una carga de trabajo y tarea. Mi horario de clases es temprano, asi que duermo poco","Cuando tengo una carga de trabajo y tarea. Mi horario de clases es temprano, asi que duermo poco",24
4/24/2024 12:03:52,DPW9GBQ3,"Realmente desde que volví de vacaciones, la vida no ha sido igual desde mi último viaje, no siento las mismas ganas de salir adelante y me siento cansado todo el tiempo.","Realmente desde que volví de vacaciones, la vida no ha sido igual desde mi último viaje, no siento las mismas ganas de salir adelante y me siento cansado todo el tiempo.",41
4/24/2024 12:10:15,2YB4F1WO,"Cuando me levanto temprano, cuando voy a otro lado además de a la universidad ","Cuando me levanto temprano, cuando voy a otro lado además de a la universidad",18
4/24/2024 12:11:29,LOKQGFF4,"Actualmente me siento cansado todo los días ya que estoy realizando varios proyectos y tareas que exigen avances o entregas pronto a vencer, lo cual mas tiempo, dejándome sin tiempo para poder realizar actividades que me gustan.","Actualmente me siento cansado todo los días ya que estoy realizando varios proyectos y tareas que exigen avances o entregas pronto a vencer, lo cual mas tiempo, dejándome sin tiempo para poder realizar actividades que me gustan.",50
4/24/2024 12:19:11,LI6RUZZW,"Cuando paso mucho tiempo con mis amigos, en general con muchas personas al mismo tiempo ","Cuando paso mucho tiempo con mis amigos, en general con muchas personas al mismo tiempo",16
4/24/2024 12:20:06,VHUGEE7Y,"Al final del día, es más cansancio emociona  ","Al final del día, es más cansancio emociona",13
4/24/2024 12:24:41,U5RVW5N7,Al tener muchos trabajos por hacer,Al tener muchos trabajos por hacer,6
4/24/2024 12:25:11,NG3F2CJ4,"Cuando viajo a la escuela, ya que vivo lejos y normalmente tardo 1 hora o más, también llegó a hacer tarea y tengo que desvelarme ","Cuando viajo a la escuela, ya que vivo lejos y normalmente tardo 1 hora o más, también llegó a hacer tarea y tengo que desvelarme",32
4/24/2024 12:26:00,ETSMGZBD,Cuando tengo mucha tarea,Cuando tengo mucha tarea,5
4/24/2024 12:33:39,AY3IGV3Q,"Todos los días, incluyendo fines de semana, aunque intento dormir mis ocho horas, estar con el gym, la uni, las tareas, a veces las salidas con amigos y llegar a mi casa algunas veces a cocinar, me hacen sentir cansado todo el tiempo.
Intento rendir durante la semana, hay algunas clases en las que me gana el quedarme dormido de a ratos, y son los días Sábado y Domingo, donde siento las consecuencias pues, aunque pueda dormir a veces hasta 10 horas, no me siento con ganas para hacer nada.","Todos los días, incluyendo fines de semana, aunque intento dormir mis ocho horas, estar con el gym, la uni, las tareas, a veces las salidas con amigos y llegar a mi casa algunas veces a cocinar, me hacen sentir cansado todo el tiempo. Intento rendir durante la semana, hay algunas clases en las que me gana el quedarme dormido de a ratos, y son los días Sábado y Domingo, donde siento las consecuencias pues, aunque pueda dormir a veces hasta 10 horas, no me siento con ganas para hacer nada.",120
4/24/2024 12:38:17,EUW2F405,"Justamente ahora porque estamos en semana de evaluaciones. Es cuando se acumula todo (trabajos, tareas, proyectos) ","Justamente ahora porque estamos en semana de evaluaciones. Es cuando se acumula todo (trabajos, tareas, proyectos)",26
4/24/2024 12:53:16,ZLQAYMFG,Después de un día estresante o después de tener un conflicto en mi relación y a veces sin que pase nada en general.,Después de un día estresante o después de tener un conflicto en mi relación y a veces sin que pase nada en general.,26
4/24/2024 12:56:33,LQY5OSVH,Mayor parte del tiempo por las labores académicas,Mayor parte del tiempo por las labores académicas,12
4/24/2024 13:03:03,Y5I54ZU1,Al llegar a mi casa ,Al llegar a mi casa,5
4/24/2024 13:30:30,1Y7ATVYP,Después de clases,Después de clases,3
4/24/2024 13:43:01,U3RWWQRL,La mayoría del tiempo,La mayoría del tiempo,4
4/24/2024 13:48:24,EG8V8IQ1,"En periodo de exámenes y proyectos, en el trabajo es tan pesado que llego cansado y hay ocasiones que no dan ganas de ir a la escuela ","En periodo de exámenes y proyectos, en el trabajo es tan pesado que llego cansado y hay ocasiones que no dan ganas de ir a la escuela",34
4/24/2024 14:34:04,POQ9TK13,Cuando no duermo bien ,Cuando no duermo bien,5
4/24/2024 15:03:56,VONE103T,Estás dos semanas no me he sentido así,Estás dos semanas no me he sentido así,9
4/24/2024 15:34:08,893V9WHU,"Cuando estoy triste, no tengo ánimos de nada. ","Cuando estoy triste, no tengo ánimos de nada.",13
4/24/2024 15:43:23,JPFVNJKI,"Durante las tardes, despues de clases","Durante las tardes, despues de clases",10
4/24/2024 15:48:07,QU685VKV,En fines de semana.,En fines de semana.,5
4/24/2024 15:54:20,Z6ZGAS4H,"En todo momento. La carga de trabajo que tengo estos días es mucha, pero solo queda darse ánimos y seguir adelante ","En todo momento. La carga de trabajo que tengo estos días es mucha, pero solo queda darse ánimos y seguir adelante",26
4/24/2024 16:24:34,I7OEHA3M,últimamente cada vez que despierto me siento muy cansado,últimamente cada vez que despierto me siento muy cansado,14
4/24/2024 16:25:34,945RIESS,"El jueves de la semana pasada, el domingo pasado, el lunes (hace 2 días) martes (ayer), miércoles (hoy)","El jueves de la semana pasada, el domingo pasado, el lunes (hace 2 días) martes (ayer), miércoles (hoy)",34
4/24/2024 16:42:06,OY89I1AT,Participar en un evento en donde no pudimos dormir bien ,Participar en un evento en donde no pudimos dormir bien,15
4/24/2024 17:26:44,MHA8ZTS5,Al interactuar con terceros,Al interactuar con terceros,7
4/24/2024 18:05:56,RA4Y9X5E,Por lo regular por la noche que ya es al final del dia y pues seria porque regreso de la escuela o luego del gym,Por lo regular por la noche que ya es al final del dia y pues seria porque regreso de la escuela o luego del gym,26
4/24/2024 18:20:17,LXDB8W6X,En la noche siempre ,En la noche siempre,4
4/24/2024 18:20:36,G6ZRICXV,"Cuando tengo mucha tarea, cuando estoy aprendiendo algo nuevo, además cuando llego a mi casa después de ir en bicicleta. ","Cuando tengo mucha tarea, cuando estoy aprendiendo algo nuevo, además cuando llego a mi casa después de ir en bicicleta.",29
4/24/2024 18:27:11,S1Z2D8M2,Las dos semanas,Las dos semanas,3
4/24/2024 19:06:32,RC5G5VFK,"Si es cansancio físico después del gimnasio, si es cansancio mental normalmente los días que son muchos pendientes en cuestión de escuela más porque es casi fin de semestre ","Si es cansancio físico después del gimnasio, si es cansancio mental normalmente los días que son muchos pendientes en cuestión de escuela más porque es casi fin de semestre",38
4/24/2024 19:07:31,947J0Q5A,Al regresar de la universidad a mi casa,Al regresar de la universidad a mi casa,8
4/24/2024 19:40:22,W9LAW009,En casi todo momento.,En casi todo momento.,5
4/24/2024 19:48:20,2QH0OQRP,"Generalmente en las tardes, después de un largo día, o cuando hago muchas actividades físicas.","Generalmente en las tardes, después de un largo día, o cuando hago muchas actividades físicas.",22
4/24/2024 19:53:13,9FBVNJ3U,Normalmente siempre es después de que termino de entrenar ,Normalmente siempre es después de que termino de entrenar,12
4/24/2024 20:57:53,IRIJAUXK,Durante el día cuando la noche pasada dormí pocas horas por la carga estudiantil y cuando paso la mayor parte del tiempo fuera de mi casa socializando.,Durante el día cuando la noche pasada dormí pocas horas por la carga estudiantil y cuando paso la mayor parte del tiempo fuera de mi casa socializando.,32
4/24/2024 21:00:13,H7ZSLKYX,después de la comida,después de la comida,4
4/24/2024 22:49:25,ZNQELPB7,"Los días que tengo que hacer tarea, pero pues hay que hacerlas.","Los días que tengo que hacer tarea, pero pues hay que hacerlas.",16
4/24/2024 23:23:27,J9Q8IXFH,en esta ultima semana es donde mas me siento cansado,en esta ultima semana es donde mas me siento cansado,12
4/24/2024 23:33:27,2ON6FVSH,Haciendo tareas,Haciendo tareas,3
4/25/2024 9:36:25,ES771SD8,"Mentalmente, cuando estoy hundido en tarea, proyectos y encima tengo trabajo que cumplir","Mentalmente, cuando estoy hundido en tarea, proyectos y encima tengo trabajo que cumplir",19
4/25/2024 10:52:29,FZRWA0SY,"cuando llego de la escuela o en debido caso de las practicas profesionales , mas que nada es por el sol .","cuando llego de la escuela o en debido caso de las practicas profesionales , mas que nada es por el sol .",24
4/25/2024 11:40:29,1KWDDNOH,Últimamente he estado cansado muy seguido,Últimamente he estado cansado muy seguido,10
4/25/2024 11:42:43,5CHTZV8O,Cuando participé en el hackathon y tuve que dormir muy poco ,Cuando participé en el hackathon y tuve que dormir muy poco,15
4/25/2024 12:15:55,RQF9W09V,Casi todo el dia,Casi todo el dia,5
4/25/2024 12:16:44,Q7YR6JAL,Emocionalmente resolviendo mis problemas (personales y escolares),Emocionalmente resolviendo mis problemas (personales y escolares),15
4/25/2024 12:21:21,YMU2FALS,Cuando regreso de la universidad al caminar el trayecto de la parada a mi casa ,Cuando regreso de la universidad al caminar el trayecto de la parada a mi casa,17
4/25/2024 12:28:34,BUUJHLBW,Después de la escuela o en situaciones donde tuve que sobre pensar para que las cosas salieran lo mejor posible ,Después de la escuela o en situaciones donde tuve que sobre pensar para que las cosas salieran lo mejor posible,22
4/25/2024 12:54:19,6OG08UL5,"Cuando me debo levantar temprano para venir a la universidad, ya que uso el transporte que la misma proporciona ","Cuando me debo levantar temprano para venir a la universidad, ya que uso el transporte que la misma proporciona",23
4/25/2024 12:55:12,UYE2QAWR,Cuando salgo de la universidad,Cuando salgo de la universidad,6
4/25/2024 13:02:31,0YIJFHVF,Siempre ,Siempre,2
4/25/2024 13:31:22,0WK1Q15C,"Usualmente cuando viajo para la Universidad, ya que viajo 2 horas para llegar. ","Usualmente cuando viajo para la Universidad, ya que viajo 2 horas para llegar.",18
4/25/2024 14:51:28,89R7BFY3,En la tarde-noche ,En la tarde-noche,5
4/25/2024 18:06:23,W8897XTA,Cuando tengo 8 horas de clases seguidas sin descanso,Cuando tengo 8 horas de clases seguidas sin descanso,13
4/25/2024 18:26:25,MOXPM084,Después de ciertas tareas escolares y después de ir al gimnasio,Después de ciertas tareas escolares y después de ir al gimnasio,14
4/25/2024 18:32:43,DXF0Z2FN,"Por lo regular en las tardes, esto debido al clima y a qué no regulo muy bien mis horas de sueño ","Por lo regular en las tardes, esto debido al clima y a qué no regulo muy bien mis horas de sueño",24
4/25/2024 18:42:00,NDMKZW1M,Todos los días ,Todos los días,3
4/25/2024 19:18:17,A8QN8I2L,Los fines de semana ,Los fines de semana,4
4/25/2024 19:33:43,UBSR9VC8,Al despertar,Al despertar,4
4/25/2024 19:38:25,W8ILZE4K,Al no dormir bien o al tener demasiadas cosas en mente.,Al no dormir bien o al tener demasiadas cosas en mente.,15
4/25/2024 19:49:50,ONSV8AYQ,cuando termino el dia o incluso antes de empezar el dia,cuando termino el dia o incluso antes de empezar el dia,12
4/25/2024 20:20:12,OY7Q1STH,En el trabajo ,En el trabajo,3
4/25/2024 21:18:09,A9SQ6NWO,"Cuando termino mis rutinas del día donde va la escuela, entrenamientos y cocinar","Cuando termino mis rutinas del día donde va la escuela, entrenamientos y cocinar",19
4/25/2024 21:55:05,1C8YLNRI,"Siempre, ya que estoy deprimido ","Siempre, ya que estoy deprimido",10
4/25/2024 22:01:24,U8GAYRZ7,"Después de comer,  en las noches y en la mañana un poco","Después de comer, en las noches y en la mañana un poco",14
4/26/2024 6:49:03,F65E8SEA,"Cuando termino de hacer tareas o mientras las estoy haciendo, es mucho estrés y eso me cansa física y mentalmente.","Cuando termino de hacer tareas o mientras las estoy haciendo, es mucho estrés y eso me cansa física y mentalmente.",27
4/26/2024 10:01:08,16UOLNVY,Cuando terminó mi jornada de estudiante.,Cuando terminó mi jornada de estudiante.,7
4/26/2024 10:39:25,D1S2USQV,Cuando estoy trabajando en algún proyecto ,Cuando estoy trabajando en algún proyecto,7
4/26/2024 11:14:18,83ECQ6P2,la mayoría de la semana me he sentido cansado un par de ocasiones me sentí bien.,la mayoría de la semana me he sentido cansado un par de ocasiones me sentí bien.,19
4/26/2024 11:50:56,LS7WFV2B,Justamente esta semana la cual ha tenido varios retos en el trabajo.,Justamente esta semana la cual ha tenido varios retos en el trabajo.,15
4/26/2024 12:56:50,OAZ5FC8A,Cuando tengo demasiada tarea ,Cuando tengo demasiada tarea,7
4/26/2024 13:17:38,DCV5DO3V,En clases ,En clases,2
4/26/2024 13:22:06,STTZ7KC4,Cuando hay exámenes porque no duermo tan bien ,Cuando hay exámenes porque no duermo tan bien,11
4/26/2024 13:24:46,BNMM9UFQ,Después de volver de clases ,Después de volver de clases,5
4/26/2024 13:25:21,TA1NU1V7,En los exámenes finales y proyectos ,En los exámenes finales y proyectos,8
4/26/2024 13:25:59,UGTBZ7P3,Laboralmente ,Laboralmente,2
4/26/2024 13:40:10,SOQQDFEW,En esta semana se exámenes ,En esta semana se exámenes,7
4/26/2024 13:49:23,0A63PM6K,"Pues todos los días me siento cansado, viajo casi dos horas para llegar a la uni, así que siempre tengo que madrugar mucho. ","Pues todos los días me siento cansado, viajo casi dos horas para llegar a la uni, así que siempre tengo que madrugar mucho.",33
4/26/2024 13:50:36,X0GVR7CK,Cuando administro mal mi tiempo y sacrifico horas de sueño ,Cuando administro mal mi tiempo y sacrifico horas de sueño,14
4/26/2024 13:54:03,19NLQDKA,"Pues he tenido muchos exámenes, como ya dije tiendo a procrastinar mucho entonces estudio hasta las 3 de la mañana a veces porque no me da tiempo, y al día siguiente me ando durmiendo en algunas clases ","Pues he tenido muchos exámenes, como ya dije tiendo a procrastinar mucho entonces estudio hasta las 3 de la mañana a veces porque no me da tiempo, y al día siguiente me ando durmiendo en algunas clases",50
4/26/2024 13:57:41,2E2IMZRO,En las mañanas y a veces durante la clase de 11 a 1 ,En las mañanas y a veces durante la clase de 11 a 1,14
4/26/2024 14:10:39,21X2D6PW,Saliendo de la escuela ,Saliendo de la escuela,5
4/26/2024 14:18:29,GP42KD2C,Al momento de empezar el día en cuestion de sentir otra vez la rutina.,Al momento de empezar el día en cuestion de sentir otra vez la rutina.,18
4/26/2024 14:32:36,27WD6UH2,Después de entrenar o de jugar partidos de basquetbol,Después de entrenar o de jugar partidos de basquetbol,12
4/26/2024 14:33:09,4TF29YIO,Casi toda las semana me eh sentido con mucho cansancio ,Casi toda las semana me eh sentido con mucho cansancio,14
4/26/2024 14:35:23,UZNBAHRB,Casi siempre ,Casi siempre,3
4/26/2024 14:50:06,87RRAHBJ,En ningún momento ,En ningún momento,3
4/26/2024 15:01:39,EYYTA3LD,Al tener que terminar todas las tareas que tengo asignadas en mi vida diaria y por parte de la universidad.,Al tener que terminar todas las tareas que tengo asignadas en mi vida diaria y por parte de la universidad.,25
4/26/2024 15:35:25,W49IM590,"Después de la última semana se evaluación en la uni e ir al servicio.
Toda la semana porque aparte de estudiar, soy ama de casa, mamá y estoy realizando mi servicio social por las tardes.","Después de la última semana se evaluación en la uni e ir al servicio. Toda la semana porque aparte de estudiar, soy ama de casa, mamá y estoy realizando mi servicio social por las tardes.",44
4/26/2024 16:54:59,7HKJBSVI,Después de llegar de la escuela por causa de las olas de calor y hace un par de días tenía demasiado sueño que me quede dormido en la tarde,Después de llegar de la escuela por causa de las olas de calor y hace un par de días tenía demasiado sueño que me quede dormido en la tarde,32
4/26/2024 16:57:51,41U4SDTP,Todo el tiempo,Todo el tiempo,3
4/26/2024 17:05:18,25DC2F4Q,Cuando me pongo nostalgico,Cuando me pongo nostalgico,7
4/26/2024 17:07:40,PPI1SV0E,"En momentos dónde me siento perdido, sin propósito","En momentos dónde me siento perdido, sin propósito",11
4/26/2024 18:22:59,KQGSATHF,Al finalizar el día,Al finalizar el día,4
4/26/2024 20:27:53,3ZF411GH,Algunas veces al regresar de la escuela ,Algunas veces al regresar de la escuela,7
4/28/2024 12:04:28,5CYE0BRU,Al regresar a mi casa después de clases,Al regresar a mi casa después de clases,8
4/28/2024 17:44:49,43K4VHCP,"Todo el tiempo me siento cansado, sin ganas de hacer nada y en general desmotivado","Todo el tiempo me siento cansado, sin ganas de hacer nada y en general desmotivado",22
4/28/2024 22:35:59,FA8HZ0ZJ,Cuando invierto más de 8 horas seguidas en actividades escolares,Cuando invierto más de 8 horas seguidas en actividades escolares,14
4/29/2024 9:09:29,KFH9XJ94,Todo el tiempo.,Todo el tiempo.,4
4/29/2024 13:24:37,7I9KZQ70,"A final de semana, casi terminando las actividades pendientes de la misma","A final de semana, casi terminando las actividades pendientes de la misma",15
4/29/2024 13:26:44,TBIDV696,Cuando voy al gym ,Cuando voy al gym,6
4/29/2024 13:30:35,BR14PE8E,Mayormente me la paso en el transporte publico asi que puede que en esas circunstancias ,Mayormente me la paso en el transporte publico asi que puede que en esas circunstancias,17
4/29/2024 13:31:46,PRUNGY5A,Después de llegar de la escuela ,Después de llegar de la escuela,6
4/29/2024 13:39:07,WHUIDLRU,Cuando termino de ejercitarme por cansancio físico y mentalmente me siento agotado al asimilar mi vida en los últimos meses,Cuando termino de ejercitarme por cansancio físico y mentalmente me siento agotado al asimilar mi vida en los últimos meses,31
4/29/2024 13:40:04,442SR3BQ,Al llegar a mi casa y algunas veces antes de terminar las últimas clases ,Al llegar a mi casa y algunas veces antes de terminar las últimas clases,14
4/29/2024 13:53:27,R5NND2PJ,"Cuando me la paso trabajando y después tengo que realizar tareas para la universidad, sufro desvelos","Cuando me la paso trabajando y después tengo que realizar tareas para la universidad, sufro desvelos",22
4/29/2024 14:03:24,S62P3R06,"Después de trabajar, cuando acaban mis clases","Después de trabajar, cuando acaban mis clases",9
4/29/2024 14:05:35,VBGGGTXX,Momentos en los que tengo muchas actividades ,Momentos en los que tengo muchas actividades,9
4/29/2024 14:21:13,YO9QP9GQ,la mayoria del tiempo,la mayoria del tiempo,5
4/29/2024 14:21:52,TIRMAXIL,El sol me agota demasiado ,El sol me agota demasiado,6
4/29/2024 14:36:58,X939VKYG,Cuando llego de la uni y tengo que hacer mis quehaceres domésticos y hacer mis trabajos y tareas.,Cuando llego de la uni y tengo que hacer mis quehaceres domésticos y hacer mis trabajos y tareas.,26
