4/24/2024 12:03:52,DPW9GBQ3,"1. Planeación, 2. Evaluación de Pros y Contras, 3. Definir posibles riesgos y alternativas, 4. Toma de decisión"
4/24/2024 12:10:15,2YB4F1WO,Investigar cual de las dos opciones me parecen favorables y comparar consecuencias 
4/24/2024 12:11:29,LOKQGFF4,"creo que primero seria analizar las opciones, después pensar en cual es la opción que podría darme algún beneficio, ya sea que pueda darle una solución rápida y eficiente o si la opción que escoja podría darme un poco de felicidad sin perjudicar o perjudicando lo mas mínimo al prójimo, también en caso de no haber una buena opción tratar de buscar nuevas opciones aunque requieran de algún esfuerzo extra con tal de solucionar el problema o situación por ultimo dar respuesta de mi elección."
4/24/2024 12:19:11,LI6RUZZW,"Primero que nada analizo los beneficios que me traera cada elección, pero al final también me preguntó cuál es la elección que quiero realmente"
4/24/2024 12:20:06,VHUGEE7Y,"1.- No tener una emoción de por medio
2.- Pensar a futuro y si te conviene 
3.- Tomar la decisión"
4/24/2024 12:24:41,U5RVW5N7,"Recopilo información, analizo consecuencias y comparar sus posibles resultados"
4/24/2024 12:25:11,NG3F2CJ4,"Analizar el panorama en el que me encuentro, consultar una opinión con las personas más allegadas a mi y fijar bien mis objetivos para tomar una buena decisión "
4/24/2024 12:26:00,ETSMGZBD,"Pensar bien las ventajas y desventajas de cada opción, y elegir la que más me convenga, o en su defecto, guiarme por mi instinto "
4/24/2024 12:33:39,AY3IGV3Q,"1.- Analizar las consecuencias que tendrían en el instante siguiente después de escogerlas.
2.- Analizar consecuencias a futuro que puedan ser provocadas por la decisión tomada.
3.- Saber a quienes afecta y a quienes beneficia mi decisión."
4/24/2024 12:38:17,EUW2F405,"Son muchas cosas que pasan antes de tomar una decisión (aunque sea mínimo). 
Par de preguntas, y cómo afectaría en un futuro. "
4/24/2024 12:53:16,ZLQAYMFG,"Calculo los riesgos de cada cosa, si le genera un problema a otras personas no lo hago, pero si me llegará afectar solo a mi priorizo esa elección y en caso de ser difícil, muy raras veces lo decido al azar."
4/24/2024 12:56:33,LQY5OSVH,"Analizar emociones, entrar en un punto neutro, analizar opciones, identificar el mejor y peor de los casos, optar por la opción más fiable"
4/24/2024 13:03:03,Y5I54ZU1,Valorar la situación 
4/24/2024 13:30:30,1Y7ATVYP,"Pensar en las posibilidades y repercusiones de la decisión, además de la honestidad "
4/24/2024 13:43:01,U3RWWQRL,"Pensar , preocuparme, llorar, buscar una solución, sobrepensar constantemente, escuchar consejos u opiniones de mi entorno y elegir. "
4/24/2024 13:48:24,EG8V8IQ1,"Pienso las cosas que sean bueno y malo, con ello ya veo que decisión tomar "
4/24/2024 14:34:04,POQ9TK13,"El resultado final de mi elección 
El proceso que lleva esa decisión "
4/24/2024 15:03:56,VONE103T,"Observar las opciones, ver cuál me conviene y elegir "
4/24/2024 15:34:08,893V9WHU,"Evaluó el entorno a esa decisión, se la platicó a alguien más para que me de su punto de vista y si me conviene, la tomo. "
4/24/2024 15:43:23,JPFVNJKI,"Analizo las opciones y sus consecuencias y basado en eso tomo una decision, en cual es mas conveniente para mi"
4/24/2024 15:48:07,QU685VKV,Analizar siempre las posibles casos y situaciones.
4/24/2024 15:54:20,Z6ZGAS4H,"Analizar muy bien la situación, tomar en cuenta los pros y contras que esto conllevaría. 
Si es una situación parecida a alguna que he hecho anteriormente, reflexionar acerca de todo lo que conllevo esa decisión en su momento y los resultados obtenidos. "
4/24/2024 16:24:34,I7OEHA3M,plantear las ventajas y desventajas de cada opción y tomar la opción que tenga menos desventajas y las ventajas sean ayuda que no podrías obtener de otra forma
4/24/2024 16:25:34,945RIESS,"Visualizar todas las opciones posibles, escenarios, soluciones, ventajas y desventajas y elegir la solución más óptima. "
4/24/2024 16:42:06,OY89I1AT,"Buscar las alternativas
Encontrar pros y contras de cada alternativa 
Elegir la opción qué me parece la mejor"
4/24/2024 17:26:44,MHA8ZTS5,"Analizó todas las opciones, busco pros y contras de cada una, elijo la que se apegue más a mi manera de ser"
4/24/2024 18:05:56,RA4Y9X5E,"Seria tomar en cuenta varios factores, por ejemplo, al elejir las materias de cada curso tomo en cuenta, cual es el horario que mas me conviene y tambien dependiendo si el maestro tiene una buena reseña o no, si es muy temprano me hago la pregunta de ¿voy a dormir lo suficiente? Y al final de dia tomo una desicion adecuada y pues si tome una mala desicion no importa porque siempre aprendo de lo que hago mal."
4/24/2024 18:20:17,LXDB8W6X,Que me conviene a mí y a los demás 
4/24/2024 18:20:36,G6ZRICXV,Analizar que me puede ayudar a crecer intelectualmente y como persona.
4/24/2024 18:27:11,S1Z2D8M2,Ver todos los aspectos que beneficien o perjudiquen en un futuro tomando esa eleccion
4/24/2024 19:06:32,RC5G5VFK,"Poder analizar el problema, buscar las soluciones óptimas y analizar la mejor "
4/24/2024 19:07:31,947J0Q5A,Más que nada es el valorar los pros y contras y como pueden afectar a mi entorno o si involucra a más personas como afectaría mi relación con estas a futuro
4/24/2024 19:40:22,W9LAW009,Pensar cómo podría afectar mi futuro y el futuro de mis pocos seres queridos.
4/24/2024 19:48:20,2QH0OQRP,"Lista de pros y contras, pero al final de cuentas, considero que (principalmente cuando tienes que elegir entre una decisión o otra) nuestro corazón o sentimientos sabe lo que quiere, y casi siempre gana eso; deberíamos ser intencionales y no emocionales. "
4/24/2024 19:53:13,9FBVNJ3U,"normalmente analizar los riesgos que puede existir al tener la decisión , ver los beneficios y al final decidir si es la mejor opción que podrá ayudarme "
4/24/2024 20:57:53,IRIJAUXK,"1. Comparar los beneficios y desventajas que trae cada desición
2. Preguntar a mi familia acerca de lo que ellos harían si estuvieran en mi posición
3. Oraria a mi Dios y le pediría sabiduría para poder tomar la mejor decisión."
4/24/2024 21:00:13,H7ZSLKYX,reviso los contras y las posibilidades la que pese mas 
4/24/2024 22:49:25,ZNQELPB7,Valorar las posibilidades y consecuencias de la posible elección.
4/24/2024 23:23:27,J9Q8IXFH,pensar  y observar los diferentes escenarios 
4/24/2024 23:33:27,2ON6FVSH,Hago lista de pros y contras
4/25/2024 9:36:25,ES771SD8,"Primero enlistar qué opciones tengo, analizar qué conllevaría tomar cierta decisión y evaluar ventajas y desventajas, si las ventajas pesan más que las desventajas entonces esa es tu decisión "
4/25/2024 10:52:29,FZRWA0SY,"Estar en tranquilidad , Posteriormente intentar visualizar los escenarios posibles , y Finalmente tomar la decision que se la mas adecuada "
4/25/2024 11:40:29,1KWDDNOH,"Evalúo pros y contras de cada decisión
Si me afecta a mí
Si afecta a otros"
4/25/2024 11:42:43,5CHTZV8O,"Sopeso las consecuencias de las acciones que puedo tomar, como me afectan y las personas involucradas, también si me conviene en términos de si gano o pierdo más al decidir, lo anterior también es un factor al considerar el esfuerzo necesario al hacer mi elección, ya que podría emplearme en otro asunto."
4/25/2024 12:15:55,RQF9W09V,"Pensar si es lo mejor para mí, si no afectare a una tercera persona y si me traerá un bien"
4/25/2024 12:16:44,Q7YR6JAL,"Pensar en las consecuencias para bien o para mal, ver los riesgos y pensar."
4/25/2024 12:21:21,YMU2FALS,Ver los pros y contras de la decisión 
4/25/2024 12:28:34,BUUJHLBW,Analizar las probabilidades de éxito asi como de fracaso ademas dependiendo de la situación ver qué tan favorable será a corto y largo plazo 
4/25/2024 12:54:19,6OG08UL5,"Primero escucho el problema, segundo evaluó la situación desde diferentes puntos de vista, tercero veo las distintas soluciones que podría tener y cuarto elijo la opción que más me convenga"
4/25/2024 12:55:12,UYE2QAWR,Ninguno
4/25/2024 13:02:31,0YIJFHVF,"Afrontar la elección viendo lo malo también que puede provocar, ser precavido"
4/25/2024 13:31:22,0WK1Q15C,"1. Valorar todas las posibles soluciones y amenazas
2. Elegir una solucion segun crea sea la mejor opcion
3. llevarla a cabo"
4/25/2024 14:51:28,89R7BFY3,"1.Establecer el objetivo principal 
2.Analizar los posibles resultados
3. Establecer un plan
4. Ejecutarlo
5. Volver a gestionar si algo sale mal"
4/25/2024 18:06:23,W8897XTA,comparar las distintas opciones que tengo y trato de buscar cual es la mejor que se adapte a mi ya sea en gustos o necesidades
4/25/2024 18:26:25,MOXPM084,"Analizar, plantear opciones, compararlas y tomar una decisión "
4/25/2024 18:32:43,DXF0Z2FN,"Primero analizar los casos, también ver el impacto que puede tener en otros y en mí.
Y segundo es saber pensar de manera clara y objetiva.
"
4/25/2024 18:42:00,NDMKZW1M,"Analizar la situación, analizar pros y contras, tomar la decisión de acuerdo a mis intereses y necesidades"
4/25/2024 19:18:17,A8QN8I2L,veo las todas  las posibles situaciones que conllevarían las decisiones que elija 
4/25/2024 19:33:43,UBSR9VC8,"Puntos de vista, posibles consecuencias, beneficios"
4/25/2024 19:38:25,W8ILZE4K,Analizar la situación desde diferentes perspectivas armar posibles decisiones y elegir la que más me beneficie sin ignorar mis principios.
4/25/2024 19:49:50,ONSV8AYQ,"Pregunto a mis padres, amigos o alguien que sepa del tema y elijo con base a lo que me recomiendan pero tomando en cuenta lo que me gusta "
4/25/2024 20:20:12,OY7Q1STH,Consultar platicarlo y meditarlo
4/25/2024 21:18:09,A9SQ6NWO,"Ver los pros y contras, analizando bien las situaciones a corto y largo plazo "
4/25/2024 21:55:05,1C8YLNRI,"Pensar y actuar, no sobrepasar "
4/25/2024 22:01:24,U8GAYRZ7,"Describir exactamente la situación, a partir de ahí valorar pros y contras, y poner en balanza todo esto y a partir de ahí tomar la decisión "
4/26/2024 6:49:03,F65E8SEA,"Primero, analizo la situación por un rato, segundo pienso en qué puede pasar dependiendo de la elección que decida, a veces también me gusta escuchar la opinión de alguna persona importante para mí y que sé que va a ser sincero conmigo, escuchar la opinión de otros no significa para mí hacer lo que ellos digan, al final de todo, para tomar una decisión es basándome en lo que creo que es mejor para mí y que no va a afectar a otros."
4/26/2024 10:01:08,16UOLNVY,"1. Pensar que elección me conviene más, 2. Ver ventajas y desventajas de cada elección, 3. Elegir la elección, 4. Tomar esa elección."
4/26/2024 10:39:25,D1S2USQV,"Primero pienso cuáles serían los beneficios de esa elección, luego las consecuencias y al final analizo si hay más beneficios que consecuencias "
4/26/2024 11:14:18,83ECQ6P2,"Busco un momento de calma en mi día si es posible claro si no requiere una respuesta rápida, analizar las opciones sus lados positivos y negativos Tambien me importa si la decision que tomo no afecta a terceras personas intento tomar lo más seguro."
4/26/2024 11:50:56,LS7WFV2B,Tener información sobre lo cual se irá a tomar la decisión no llegar con una idea vaga de lo que es; ver las causas y consecuencias que la elección tiene o tendrá; en que puede afectar o beneficiar.
4/26/2024 12:56:50,OAZ5FC8A,"Pensar por mi mismo 
Comentarlo con amigos cercanos
Pensar nuevamente 
Tomar la decisión sin arrepentimiento "
4/26/2024 13:17:38,DCV5DO3V,1. Buscar todas las opciones 2. Ver mis posibilidades 3. Priorizar lo que quiero 4. Escoger lo que mejor se adapte a eso
4/26/2024 13:22:06,STTZ7KC4,"Analizar los pros y contras, las consecuencias y con base a eso elegir qué hacer"
4/26/2024 13:24:46,BNMM9UFQ,"Analizar los distintos beneficios y perjuicios que podría tener, reducir las posibilidades de la decisión, prepararme para posibles problemas colaterales, tomar la decisión. "
4/26/2024 13:25:21,TA1NU1V7,Tiene inversiones 
4/26/2024 13:25:59,UGTBZ7P3,Sobrepensar la situación 
4/26/2024 13:40:10,SOQQDFEW,Pensar con detenimiento lo que aremos y ver las opciones posibles 
4/26/2024 13:49:23,0A63PM6K,"Aveces llego a sobrepensar mucho las cosas, también las platico con mis amigos para que me den sus opiniones aunque casi nunca sigo sus consejos, la mayoría de veces solo quiero que alguien me escuche para relajarme un poco. Pero por lo general lo sobrepienso mucho y luego lo hago. "
4/26/2024 13:50:36,X0GVR7CK,"Evaluar requisitos, viabilidad de medios, impacto inmediato, impacto a largo plazo, beneficios vs efectos adversos, comparar con otro curso de acción "
4/26/2024 13:54:03,19NLQDKA,Haría una lista mental acerca de cual opción me traería mas problemas y cual menos 
4/26/2024 13:57:41,2E2IMZRO,"Analizar las posibilidades que tengo, sus vetajas y desventajas y elegir lo que mas me conviene o es mejor"
4/26/2024 14:10:39,21X2D6PW,Platicar con personas que pasaron por lo mismo 
4/26/2024 14:18:29,GP42KD2C,Analizar las consecuencias de todas las posibles elecciones.
4/26/2024 14:32:36,27WD6UH2,"Primero analizaría la situación, después analizaría las opciones que puedo escoger y de cada opción, pesaría si las consecuencias de elegirla dicha opción son favorables o no, la que opción más favorable es la que elegiría"
4/26/2024 14:33:09,4TF29YIO,Analizar todas las posibilidades antes de tomarla 
4/26/2024 14:35:23,UZNBAHRB,Estar con la cabeza fría y ver qué opción me sale mejor para mí 
4/26/2024 14:50:06,87RRAHBJ,Evaluar las ventajas y desventajas de mis posibles opciones y elegir respecto a eso
4/26/2024 15:01:39,EYYTA3LD,"Investigar, escoger la mejor opción, sobrepensar si realmente necesito hacer la decisión, pedir ayuda, hacer caso omiso y elegir al azar. "
4/26/2024 15:35:25,W49IM590,"Buscar la mejor solución, buscar alternativas, reflexionar muy bien "
4/26/2024 16:54:59,7HKJBSVI,"meditar un rato, leer y elegir lo que considero más correcto"
4/26/2024 16:57:51,41U4SDTP,"Ningún paso, solo lo elijo"
4/26/2024 17:05:18,25DC2F4Q,"Tomar una decisión de la forma más estoica posible, tomándola con lógica sin involucrar emociones"
4/26/2024 17:07:40,PPI1SV0E,"Primero evaluar las repercusiones positivas o negativas de la misma, sopesar cuáles son mejores, y actuar conforme a ello"
4/26/2024 18:22:59,KQGSATHF,Primero ver cual es la que mas me da beneficio o me perjudica y después veo que tanto va a afectar en un futuro 
4/26/2024 20:27:53,3ZF411GH,"Analizar la circunstancia, para después identificar que es lo que más nos conviene sin afectar de manera negativa a alguien "
4/28/2024 12:04:28,5CYE0BRU,Analizar las consecuencias y ver si vale la pena 
4/28/2024 17:44:49,43K4VHCP,"Primero investigaría en sitios de internet, luego preguntaría a personas que sepan sobre el tema. Y ya con toda la información recopilada, formaría mi propio criterio, y ya estaría listo para elegir"
4/28/2024 22:35:59,FA8HZ0ZJ,"Analizar opciones, identificar riesgos, visualizar escenarios, tomar la decisión "
4/29/2024 9:09:29,KFH9XJ94,Pensar en el posible resultado
4/29/2024 13:24:37,7I9KZQ70,"Analizar las decisiones, analizar posibles consecuencias, visualizar pros y contras, seguir la que me haga sentir más cómodo"
4/29/2024 13:26:44,TBIDV696,"Consulto con personas ajenas a la situación pero que sean de mi confianza, para así llegar a una conclusión y tomar la decisión. "
4/29/2024 13:30:35,BR14PE8E,Tomar en cuenta cual seria la peor y mejor situacion en caso de que eligiera algun camino y como repercutira con el estilo de vida que llevo.
4/29/2024 13:31:46,PRUNGY5A,"1. Identificación de elecciones.
2. Razones del porque es buena esa decisión.
3. Tomar la decisión."
4/29/2024 13:39:07,WHUIDLRU,Me lo pienso durante varios días si esto se puede
4/29/2024 13:40:04,442SR3BQ,"Prkwmro plantear que beneficios o cosas negativas conllevará esto, después ver que cosas me impiden tomarla, finalmente tomarla siempre y cuando sea mejor a corto y a largo plazo.
"
4/29/2024 13:53:27,R5NND2PJ,"Verificar opciones, investigar acerca de la posible solución y si es posible pedir un consejo a alguien con experiencia "
4/29/2024 14:03:24,S62P3R06,"1. Conocer todos los ámbitos de la situación 
2. Evaluar los pros y contras de tomar la decisión 
3. Conocer si se cuenta con el suficiente tiempo para realizar lo
4. Conocer si está elección se puede aplazar o no "
4/29/2024 14:05:35,VBGGGTXX,"*Conocer la situación a fondo
*Comparar pros y contras
*Tomar en cuenta los tiempos 
*Conocer alternativas "
4/29/2024 14:21:13,YO9QP9GQ,primero buscar las ventajas y desventajas de tomar una desicion y consultar con otras personas que opinan
4/29/2024 14:21:52,TIRMAXIL,"Plantearme todos los escenarios posibles, tomando en cuenta posibles resultados y consecuencias y en base a eso, tomar decisiones "
4/29/2024 14:36:58,X939VKYG,"1.Analizar la situación 
2.Pensar de entre todas las decisiones que tome cuál sería la mejor."
4/29/2024 14:50:49,EE1OP684,Buscar soluciones posibles y actuar de inmediato 
4/29/2024 15:07:54,G1NFK78R,"meditar, consultar, platicar, decidir "
4/29/2024 16:31:34,TW29QEAI,"1. Identificar el problema o la meta
2. Meditar las opciones que tengo
3. Observar los pros y contras de cada opcion
4. Decidir que opcion es la mejor
5. Aplicarla"
4/29/2024 18:47:56,EC28OB0I,"Ver por qué si y por qué no a cada una de las.opciones, además de pedir opiniones "
4/29/2024 23:14:46,YWDANKQ3,Pensar y buscar ventajas y desventajas 
4/30/2024 0:22:30,41GHNML3,Reflexionar sobre lo que pasa dependiendo de lo que elegiría
4/30/2024 0:30:58,ZYO6EKLW,"Ver todas mis opciones, pensar en los pro y contra que cada una me traerá y pensar en la opción con la que más cómoda me voy a sentir y después la tomo"
4/30/2024 8:38:45,WLSM1SUM,Que sea seguro 
4/30/2024 10:44:29,7RSZOAWX,"Primero lo pienso dos veces, si no llego a una conclusión o me cuesta trabajo, pido ayuda, una segunda opinión, si me sirvió tomo la decisión, si no entonces lo pienso más veces hasta que me decido 
Si estoy bajo presión muchas veces decido al ahí se va "
4/30/2024 11:00:56,NOQASZVA,"Pensar en las consecuencias de dicha acción, si las consecuencias nos benefician se elige "
4/30/2024 13:35:25,N9JIRQ1R,Estudiar el problema. Escribir sobre él. Reflexionar. Pedir consejos. Escuchar testimonios de gente con problemas similares 
4/30/2024 14:30:58,RVJ6EPRG,"Ver qué decision es la mejor, como puedo optar para que no me sienta mal en el futuro. "
4/30/2024 18:16:40,2WMZZ63C,"Ver el escenario con las posibles elecciones, razonar cuál es la más conveniente entre todas y así descartar hasta llegar a la posible correcta."
4/30/2024 18:38:14,53710675,"Estudiar las opciones, luego los beneficios, después las consecuencias y que tan factible sería"
4/30/2024 21:04:57,7CTEOZ0B,"Primero: ver ventajas y desventajas.
Segundo: ver la moral de la elección y saber si el fin justifica el medio
Tercero: elegir la opción que mejor le convenga después de haber analizado las ventajas, y alternativas."
5/1/2024 8:23:10,RJYNX3WD,Preguntar con gente que yo sepa que me pueden dar un buen consejo 
5/1/2024 16:59:46,IRUH1G2Z,"Ver si me afecta positivamente o negativamente, de ahí el nivel de afectación y por último si me sentiré bien o mal "
